                  中证加权 (ICL9)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	  DMI.PDI   	  DMI.MDI   	  DMI.ADX   	  DMI.ADXR  	
 2020/07/17	  6245.8	  6342.8	  6183.2	  6238.0	         206248	     206248	     209774	     186032	      40.09	      17.20	      67.02	      74.21	
 2020/07/20	  6301.2	  6380.4	  6220.2	  6370.0	         165086	     165086	     211016	     184905	      37.50	      17.01	      58.54	      71.47	
 2020/07/21	  6400.4	  6451.8	  6348.6	  6406.6	         146842	     146842	     198777	     182752	      39.45	      16.83	      50.45	      68.88	
 2020/07/22	  6389.8	  6592.0	  6366.0	  6455.8	         181725	     181725	     191779	     186628	      38.35	      16.54	      44.51	      65.08	
 2020/07/23	  6449.2	  6504.0	  6278.6	  6468.4	         180383	     180383	     176057	     189039	      34.37	      18.57	      37.40	      60.33	
 2020/07/24	  6442.6	  6443.8	  6087.0	  6121.6	         203980	     203980	     175603	     192689	      22.23	      24.69	      32.09	      53.57	
 2020/07/27	  6175.0	  6203.6	  6074.6	  6123.4	         151940	     151940	     172974	     191995	      19.23	      25.70	      27.83	      47.42	
 2020/07/28	  6207.8	  6230.0	  6113.0	  6165.2	         143145	     143145	     172235	     185506	      19.89	      26.17	      23.84	      41.19	
 2020/07/29	  6168.0	  6415.6	  6156.6	  6415.2	         168264	     168264	     169542	     180661	      20.11	      25.67	      19.16	      34.80	
 2020/07/30	  6444.0	  6450.2	  6336.4	  6365.4	         141795	     141795	     161825	     168941	      19.84	      25.88	      14.74	      29.63	
 2020/07/31	  6391.8	  6516.0	  6276.0	  6432.2	         194204	     194204	     159870	     167736	      17.86	      25.54	      12.72	      25.06	
 2020/08/03	  6539.4	  6591.2	  6475.0	  6578.6	         157767	     157767	     161035	     167005	      20.96	      23.26	      12.71	      22.40	
 2020/08/04	  6588.2	  6602.4	  6499.0	  6542.4	         138194	     138194	     160045	     166140	      22.49	      22.42	      10.34	      19.08	
 2020/08/05	  6546.0	  6628.0	  6477.0	  6585.2	         154306	     154306	     157253	     163398	      26.65	      11.53	      14.67	      19.25	
 2020/08/06	  6634.4	  6635.8	  6434.4	  6594.0	         183686	     183686	     165631	     163728	      26.21	      13.00	      18.26	      18.71	
 2020/08/07	  6510.0	  6552.6	  6360.4	  6512.4	         182733	     182733	     163337	     161603	      24.06	      15.44	      19.70	      17.22	
 2020/08/10	  6475.0	  6602.4	  6441.0	  6556.0	         163291	     163291	     164442	     162739	      22.74	      15.10	      20.11	      16.42	
 2020/08/11	  6576.2	  6602.0	  6383.0	  6413.4	         155159	     155159	     167835	     163940	      17.60	      17.30	      19.39	      16.05	
 2020/08/12	  6405.2	  6408.8	  6210.6	  6339.2	         176419	     176419	     172258	     164755	      17.75	      20.62	      20.62	      15.48	
 2020/08/13	  6378.0	  6397.6	  6316.8	  6356.4	         145507	     145507	     164622	     165127	      20.00	      15.16	      16.31	      15.49	
 2020/08/14	  6345.0	  6513.8	  6338.4	  6510.6	         170902	     170902	     162256	     162796	      24.42	      14.35	      15.02	      16.64	
 2020/08/17	  6510.0	  6610.2	  6462.0	  6588.2	         161449	     161449	     161887	     163165	      26.97	      14.17	      16.57	      18.13	
 2020/08/18	  6603.8	  6653.6	  6590.4	  6613.6	         130281	     130281	     156912	     162373	      22.98	      15.39	      16.50	      18.31	
 2020/08/19	  6607.0	  6613.8	  6470.6	  6479.2	         153547	     153547	     152337	     162297	      21.17	      20.43	      16.65	      18.02	
 2020/08/20	  6428.2	  6505.8	  6394.2	  6424.8	         167621	     167621	     156760	     160691	      19.38	      25.19	      17.58	      19.10	
 2020/08/21	  6475.6	  6522.4	  6385.2	  6430.0	         170984	     170984	     156776	     159516	      16.83	      25.45	      18.68	      17.49	
 2020/08/24	  6448.4	  6496.6	  6376.8	  6444.8	         137515	     137515	     151990	     156938	      16.18	      25.65	      18.12	      16.57	
 2020/08/25	  6464.8	  6542.4	  6398.4	  6424.4	         135237	     135237	     152981	     154946	      17.18	      25.73	      16.26	      16.41	
 2020/08/26	  6424.0	  6450.4	  6294.4	  6338.4	         132179	     132179	     148707	     150522	      17.55	      29.21	      17.12	      16.81	
 2020/08/27	  6353.0	  6410.4	  6312.2	  6407.2	         125477	     125477	     140278	     148519	      18.76	      27.46	      19.96	      18.31	
 2020/08/28	  6389.6	  6562.8	  6351.4	  6562.0	         157461	     157461	     137574	     147175	      23.39	      26.78	      18.92	      18.25	
 2020/08/31	  6599.4	  6620.2	  6483.0	  6483.2	         136183	     136183	     137307	     144649	      27.35	      24.91	      16.30	      17.49	
 2020/09/01	  6498.2	  6555.2	  6475.8	  6549.8	         113579	     113579	     132976	     142978	      29.22	      17.47	      16.72	      17.42	
 2020/09/02	  6567.8	  6569.0	  6443.2	  6509.8	         143435	     143435	     135227	     141967	      28.51	      18.80	      16.81	      16.54	
 2020/09/03	  6502.8	  6535.8	  6436.8	  6485.2	         137457	     137457	     137623	     138951	      23.19	      19.97	      13.90	      15.51	
 2020/09/04	  6406.6	  6475.2	  6371.2	  6463.8	         134465	     134465	     133024	     135299	      18.12	      24.13	      13.13	      16.55	
 2020/09/07	  6473.2	  6513.2	  6287.2	  6306.6	         148894	     148894	     135566	     136437	      14.31	      26.51	      16.99	      17.95	
 2020/09/08	  6332.4	  6401.8	  6285.8	  6374.8	         140113	     140113	     140873	     136924	      14.51	      20.58	      19.09	      17.70	
 2020/09/09	  6320.4	  6330.4	  6150.0	  6207.0	         169671	     169671	     146120	     140674	      13.69	      22.40	      18.92	      17.82	
 2020/09/10	  6252.4	  6263.4	  6076.6	  6103.6	         167172	     167172	     152063	     144843	      12.54	      25.45	      21.17	      18.99	
 2020/09/11	  6113.2	  6178.2	  6081.0	  6156.0	         152235	     152235	     155617	     144320	      12.68	      25.32	      25.47	      19.68	
 2020/09/14	  6198.6	  6222.8	  6121.4	  6189.8	         148269	     148269	     155492	     145529	      12.89	      25.87	      28.67	      20.90	
 2020/09/15	  6185.6	  6215.0	  6155.4	  6204.8	         138872	     138872	     155244	     148058	      13.55	      21.65	      27.53	      22.26	
 2020/09/16	  6194.6	  6203.2	  6129.6	  6172.0	         131527	     131527	     147615	     146868	      13.72	      23.31	      28.96	      24.03	
 2020/09/17	  6148.2	  6245.2	  6096.6	  6187.0	         182035	     182035	     150588	     151325	       8.04	      24.13	      33.27	      26.10	
 2020/09/18	  6203.6	  6321.2	  6163.8	  6316.4	         172073	     172073	     154555	     155086	       8.98	      23.86	      35.16	      28.17	
 2020/09/21	  6334.0	  6340.6	  6228.4	  6248.8	         119241	     119241	     148750	     152121	       9.87	      23.05	      36.29	      30.88	
 2020/09/22	  6218.0	  6294.2	  6137.4	  6168.8	         130648	     130648	     147105	     151174	       9.71	      25.78	      38.26	      33.47	
 2020/09/23	  6192.2	  6223.8	  6158.2	  6199.0	         104295	     104295	     141658	     144637	       9.88	      25.90	      41.89	      34.71	
 2020/09/24	  6160.2	  6171.6	  6015.0	  6070.2	         143852	     143852	     134022	     142305	       9.52	      29.01	      46.00	      37.48	
 2020/09/25	  6100.8	  6117.4	  6043.8	  6093.8	         119049	     119049	     123417	     138986	      10.35	      26.75	      45.04	      39.16	
 2020/09/28	  6104.8	  6109.2	  6032.4	  6051.4	         118415	     118415	     123252	     136001	      10.58	      27.94	      44.99	      40.08	
 2020/09/29	  6087.4	  6165.4	  6061.6	  6104.4	         140398	     140398	     125202	     136153	      14.80	      21.43	      41.37	      38.83	
 2020/09/30	  6120.0	  6135.0	  5982.2	  6042.0	         132935	     132935	     130930	     136294	      15.12	      22.27	      37.01	      37.63	
 2020/10/09	  6173.8	  6243.4	  6172.0	  6204.8	         116696	     116696	     125499	     129760	      20.64	      20.89	      29.65	      35.77	
 2020/10/12	  6280.8	  6415.4	  6277.4	  6415.0	         133020	     133020	     128293	     125855	      26.50	      19.61	      23.70	      34.85	
 2020/10/13	  6389.6	  6418.2	  6340.4	  6407.6	         118363	     118363	     128282	     125767	      26.39	      19.42	      18.87	      31.95	
 2020/10/14	  6390.0	  6403.2	  6353.0	  6377.6	          98878	      98878	     119978	     122590	      26.69	      18.20	      14.52	      29.76	
 2020/10/15	  6372.2	  6377.2	  6315.8	  6329.4	         122493	     122493	     117890	     124410	      25.59	      21.31	      12.99	      27.18	
 2020/10/16	  6326.6	  6345.4	  6236.6	  6287.4	         135333	     135333	     121617	     123558	      21.73	      26.74	      11.52	      24.26	
 2020/10/19	  6334.0	  6364.2	  6158.0	  6199.8	         143892	     143892	     123792	     126042	      19.45	      29.80	      14.92	      22.28	
 2020/10/20	  6191.6	  6270.4	  6174.0	  6266.8	          95492	      95492	     119218	     123750	      20.15	      25.47	      14.38	      19.04	
 2020/10/21	  6261.8	  6262.0	  6145.6	  6204.2	         119906	     119906	     123423	     121701	      19.51	      26.29	      14.31	      16.59	
 2020/10/22	  6168.4	  6193.8	  6106.4	  6174.8	         111590	     111590	     121243	     119566	      20.52	      21.37	      11.49	      13.00	
 2020/10/23	  6186.2	  6231.0	  6073.8	  6090.4	         119257	     119257	     118027	     119822	      21.68	      20.34	      10.50	      11.74	
 2020/10/26	  6038.4	  6121.4	  5993.0	  6097.0	         122026	     122026	     113654	     118723	      21.05	      23.63	       9.74	      10.63	
 2020/10/27	  6095.6	  6109.2	  6050.0	  6090.6	          95537	      95537	     113663	     116440	      18.48	      24.38	       8.54	      11.73	
 2020/10/28	  6092.6	  6138.0	  6031.6	  6130.4	         117349	     117349	     113152	     118288	      20.69	      20.35	       6.73	      10.56	
 2020/10/29	  6082.8	  6180.2	  6074.6	  6146.4	         128659	     128659	     116566	     118904	      17.78	      21.57	       5.87	      10.09	
 2020/10/30	  6147.8	  6157.2	  5983.6	  5989.0	         140577	     140577	     120830	     119429	       7.14	      27.94	      15.42	      13.45	
 2020/11/02	  6008.4	  6062.2	  5997.2	  6029.0	         115071	     115071	     119439	     116546	       6.98	      28.02	      24.91	      17.70	
 2020/11/03	  6053.6	  6146.2	  6042.8	  6120.8	         124714	     124714	     125274	     119469	      11.92	      26.93	      30.39	      20.07	
 2020/11/04	  6118.2	  6149.4	  6050.6	  6109.6	         129808	     129808	     127766	     120459	      11.84	      24.07	      33.77	      21.15	
 2020/11/05	  6177.4	  6245.4	  6133.0	  6234.0	         146352	     146352	     131304	     123935	      17.38	      18.96	      34.35	      20.54	
 2020/11/06	  6221.4	  6221.8	  6119.4	  6189.8	         133141	     133141	     129817	     125323	      18.38	      15.96	      33.92	      19.90	
 2020/11/09	  6252.6	  6351.8	  6250.4	  6283.0	         141316	     141316	     135066	     127252	      25.52	      15.32	      28.20	      21.81	
 2020/11/10	  6278.4	  6283.4	  6190.6	  6231.8	         128445	     128445	     135812	     130543	      25.97	      17.53	      21.42	      23.16	
 2020/11/11	  6230.0	  6251.2	  6154.0	  6156.2	         108024	     108024	     131456	     129611	      25.98	      17.37	      18.28	      24.34	
 2020/11/12	  6186.2	  6209.2	  6146.8	  6173.0	         103458	     103458	     122877	     127091	      25.16	      18.92	      14.97	      24.37	
 2020/11/13	  6137.4	  6180.8	  6090.6	  6175.2	         140678	     140678	     124384	     127101	      25.80	      17.76	      17.32	      25.84	
 2020/11/16	  6188.4	  6236.6	  6162.4	  6235.6	         115935	     115935	     119308	     127187	      29.26	      17.58	      20.30	      27.11	
 2020/11/17	  6210.8	  6214.0	  6162.4	  6203.0	         109334	     109334	     115486	     125649	      27.96	      17.98	      19.76	      23.98	
 2020/11/18	  6205.8	  6261.2	  6180.6	  6204.2	         134790	     134790	     120839	     126147	      28.79	      18.29	      20.24	      20.83	
 2020/11/19	  6186.8	  6250.8	  6159.8	  6245.0	         130655	     130655	     126278	     124578	      30.53	      14.25	      22.99	      20.64	
 2020/11/20	  6251.6	  6310.4	  6247.0	  6294.0	         113426	     113426	     120828	     122606	      35.10	      14.33	      27.64	      21.30	
 2020/11/23	  6294.6	  6417.0	  6258.2	  6356.6	         122094	     122094	     122060	     120684	      35.68	      13.90	      31.88	      24.60	
 2020/11/24	  6363.0	  6381.0	  6332.2	  6342.0	          81505	      81505	     116494	     115990	      36.76	      14.42	      35.00	      27.65	
 2020/11/25	  6357.2	  6363.6	  6234.4	  6248.4	         110476	     110476	     111631	     116235	      29.78	      21.78	      33.97	      26.86	
 2020/11/26	  6249.0	  6254.2	  6192.6	  6240.0	         100242	     100242	     105549	     115914	      31.01	      24.87	      32.08	      26.16	
 2020/11/27	  6241.2	  6271.0	  6160.4	  6268.8	         108111	     108111	     104486	     112657	      21.78	      28.51	      28.25	      25.62	
 2020/11/30	  6270.8	  6324.2	  6193.8	  6216.4	         134198	     134198	     106906	     114483	      25.31	      22.97	      22.05	      24.84	
 2020/12/01	  6221.2	  6358.4	  6214.8	  6329.0	         124927	     124927	     115591	     116042	      27.02	      19.39	      17.47	      24.67	
 2020/12/02	  6326.8	  6345.0	  6281.2	  6315.6	         105987	     105987	     114693	     113162	      26.99	      18.83	      13.16	      24.08	
 2020/12/03	  6315.6	  6348.8	  6260.6	  6335.0	         108626	     108626	     116370	     110959	      27.03	      16.16	      14.77	      24.37	
 2020/12/04	  6314.6	  6354.2	  6273.6	  6353.0	          98248	      98248	     114397	     109441	      23.10	      16.08	      15.92	      24.00	
 2020/12/07	  6352.4	  6360.6	  6269.4	  6290.4	         102300	     102300	     108018	     107462	      23.26	      15.87	      16.84	      22.54	
 2020/12/08	  6300.4	  6326.4	  6279.0	  6289.6	          94755	      94755	     101983	     108787	      20.25	      16.27	      17.85	      19.95	
